RelativeTo	RelativePos	X	Y	Z	RelativeVel	ApoapsisHeight	PeriapsisHeight	CurrentDistance	StartTheta	StartPhi	currentTheta	currentPhi	maxDistanceAngleTheta	maxDistanceAnglePhi	minDistanceAngleTheta	minDistanceAnglePhi	period	spin	lastPos	lastPhi	periodSum
venus	(-0.31088210, 0.00848311, -0.64965370)	-0.3108821	0.008483111	-0.6496537	(-0.6, 0.0, 0.1)	0.7202514	0.7200988	0.7202514	-0.005679947	-1.702099	0.01149677	-2.011961	0.01149677	-2.011961	-1.702099	0	0.02	0	0	-2.011961	0
venus	(-0.32755470, 0.00949325, -0.64142470)	-0.3275547	0.009493249	-0.6414247	(-0.6, 0.0, 0.1)	0.7202777	0.7200988	0.7202777	-0.005679947	-1.702099	0.01290053	-2.037778	0.01290053	-2.037778	-1.702099	0	0.02	0	0	-2.037778	0
venus	(-0.34727320, 0.01069702, -0.63098700)	-0.3472732	0.01069702	-0.630987	(-0.6, 0.0, 0.1)	0.7203118	0.7200988	0.7203118	-0.005679947	-1.702099	0.01457347	-2.068757	0.01457347	-2.068757	-1.702099	0	0.02	0	0	-2.068757	0
venus	(-0.36345180, 0.01169237, -0.62182660)	-0.3634518	0.01169237	-0.6218266	(-0.6, 0.0, 0.1)	0.7203424	0.7200988	0.7203424	-0.005679947	-1.702099	0.01595684	-2.094571	0.01595684	-2.094571	-1.702099	0	0.02	0	0	-2.094571	0
venus	(-0.38254610, 0.01287648, -0.61028870)	-0.3825461	0.01287648	-0.6102887	(-0.6, 0.0, 0.1)	0.7203817	0.7200988	0.7203817	-0.005679947	-1.702099	0.01760262	-2.125547	0.01760262	-2.125547	-1.702099	0	0.02	0	0	-2.125547	0
venus	(-0.39817890, 0.01385386, -0.60022680)	-0.3981789	0.01385386	-0.6002268	(-0.6, 0.0, 0.1)	0.7204167	0.7200988	0.7204167	-0.005679947	-1.702099	0.01896113	-2.151358	0.01896113	-2.151358	-1.702099	0	0.02	0	0	-2.151358	0
venus	(-0.41658780, 0.01501449, -0.58762610)	-0.4165878	0.01501449	-0.5876261	(-0.6, 0.0, 0.1)	0.7204611	0.7200988	0.7204611	-0.005679947	-1.702099	0.02057442	-2.182331	0.02057442	-2.182331	-1.702099	0	0.02	0	0	-2.182331	0
venus	(-0.43162450, 0.01597075, -0.57669520)	-0.4316245	0.01597075	-0.5766952	(-0.6, 0.0, 0.1)	0.7205002	0.7200988	0.7205002	-0.005679947	-1.702099	0.02190366	-2.20814	0.02190366	-2.20814	-1.702099	0	0.02	0	0	-2.20814	0
venus	(-0.44928890, 0.01710420, -0.56307270)	-0.4492889	0.0171042	-0.5630727	(-0.6, 0.0, 0.1)	0.7205496	0.7200988	0.7205496	-0.005679947	-1.702099	0.02347923	-2.239109	0.02347923	-2.239109	-1.702099	0	0.02	0	0	-2.239109	0
venus	(-0.46368150, 0.01803627, -0.55130820)	-0.4636815	0.01803627	-0.5513082	(-0.6, 0.0, 0.1)	0.7205927	0.7200988	0.7205927	-0.005679947	-1.702099	0.02477491	-2.264914	0.02477491	-2.264914	-1.702099	0	0.02	0	0	-2.264914	0
venus	(-0.48054490, 0.01913888, -0.53670810)	-0.4805449	0.01913888	-0.5367081	(-0.6, 0.0, 0.1)	0.7206469	0.7200988	0.7206469	-0.005679947	-1.702099	0.02630768	-2.295879	0.02630768	-2.295879	-1.702099	0	0.02	0	0	-2.295879	0
venus	(-0.49424730, 0.02004378, -0.52414830)	-0.4942473	0.02004378	-0.5241483	(-0.6, 0.0, 0.1)	0.720694	0.7200988	0.720694	-0.005679947	-1.702099	0.02756561	-2.321682	0.02756561	-2.321682	-1.702099	0	0.02	0	0	-2.321682	0
venus	(-0.50762120, 0.02093537, -0.51124050)	-0.5076212	0.02093537	-0.5112405	(-0.6, 0.0, 0.1)	0.7207428	0.7200988	0.7207428	-0.005679947	-1.702099	0.02880503	-2.347482	0.02880503	-2.347482	-1.702099	0	0.02	0	0	-2.347482	0
venus	(-0.52322430, 0.02198686, -0.49530360)	-0.5232243	0.02198686	-0.4953036	(-0.6, 0.0, 0.1)	0.7208035	0.7200988	0.7208035	-0.005679947	-1.702099	0.03026675	-2.378441	0.03026675	-2.378441	-1.702099	0	0.02	0	0	-2.378441	0
venus	(-0.53584520, 0.02284709, -0.48166030)	-0.5358452	0.02284709	-0.4816603	(-0.6, 0.0, 0.1)	0.720856	0.7200988	0.720856	-0.005679947	-1.702099	0.03146257	-2.404238	0.03146257	-2.404238	-1.702099	0	0.02	0	0	-2.404238	0
venus	(-0.55052010, 0.02385930, -0.46486730)	-0.5505201	0.0238593	-0.4648673	(-0.6, 0.0, 0.1)	0.7209211	0.7200988	0.7209211	-0.005679947	-1.702099	0.03286965	-2.435191	0.03286965	-2.435191	-1.702099	0	0.02	0	0	-2.435191	0
venus	(-0.56234790, 0.02468542, -0.45053300)	-0.5623479	0.02468542	-0.450533	(-0.6, 0.0, 0.1)	0.7209771	0.7200988	0.7209771	-0.005679947	-1.702099	0.03401803	-2.460984	0.03401803	-2.460984	-1.702099	0	0.02	0	0	-2.460984	0
venus	(-0.57604790, 0.02565511, -0.43293800)	-0.5760479	0.02565511	-0.432938	(-0.6, 0.0, 0.1)	0.7210463	0.7200988	0.7210463	-0.005679947	-1.702099	0.03536595	-2.491932	0.03536595	-2.491932	-1.702099	0	0.02	0	0	-2.491932	0
venus	(-0.58704480, 0.02644450, -0.41795900)	-0.5870448	0.0264445	-0.417959	(-0.6, 0.0, 0.1)	0.7211057	0.7200988	0.7211057	-0.005679947	-1.702099	0.03646322	-2.51772	0.03646322	-2.51772	-1.702099	0	0.02	0	0	-2.51772	0
venus	(-0.59972670, 0.02736857, -0.39961930)	-0.5997267	0.02736857	-0.3996193	(-0.6, 0.0, 0.1)	0.7211788	0.7200988	0.7211788	-0.005679947	-1.702099	0.03774766	-2.548663	0.03774766	-2.548663	-1.702099	0	0.02	0	0	-2.548663	0
venus	(-0.60985800, 0.02811871, -0.38404380)	-0.609858	0.02811871	-0.3840438	(-0.6, 0.0, 0.1)	0.7212412	0.7200988	0.7212412	-0.005679947	-1.702099	0.03879031	-2.574445	0.03879031	-2.574445	-1.702099	0	0.02	0	0	-2.574445	0
venus	(-0.62148150, 0.02899423, -0.36501830)	-0.6214815	0.02899423	-0.3650183	(-0.6, 0.0, 0.1)	0.7213179	0.7200988	0.7213179	-0.005679947	-1.702099	0.0400072	-2.605381	0.0400072	-2.605381	-1.702099	0	0.02	0	0	-2.605381	0
venus	(-0.63071530, 0.02970273, -0.34889700)	-0.6307153	0.02970273	-0.348897	(-0.6, 0.0, 0.1)	0.7213834	0.7200988	0.7213834	-0.005679947	-1.702099	0.0409919	-2.631159	0.0409919	-2.631159	-1.702099	0	0.02	0	0	-2.631159	0
venus	(-0.64124380, 0.03052693, -0.32924710)	-0.6412438	0.03052693	-0.3292471	(-0.6, 0.0, 0.1)	0.7214635	0.7200988	0.7214635	-0.005679947	-1.702099	0.04213735	-2.662088	0.04213735	-2.662088	-1.702099	0	0.02	0	0	-2.662088	0
venus	(-0.64955080, 0.03119155, -0.31263170)	-0.6495508	0.03119155	-0.3126317	(-0.6, 0.0, 0.1)	0.7215316	0.7200988	0.7215316	-0.005679947	-1.702099	0.04306099	-2.687859	0.04306099	-2.687859	-1.702099	0	0.02	0	0	-2.687859	0
venus	(-0.65742790, 0.03183553, -0.29580930)	-0.6574279	0.03183553	-0.2958093	(-0.6, 0.0, 0.1)	0.7216009	0.7200988	0.7216009	-0.005679947	-1.702099	0.04395591	-2.713628	0.04395591	-2.713628	-1.702099	0	0.02	0	0	-2.713628	0
venus	(-0.66630570, 0.03258046, -0.27536500)	-0.6663057	0.03258046	-0.275365	(-0.6, 0.0, 0.1)	0.7216855	0.7200988	0.7216855	-0.005679947	-1.702099	0.04499105	-2.744546	0.04499105	-2.744546	-1.702099	0	0.02	0	0	-2.744546	0
venus	(-0.67321930, 0.03317755, -0.25812680)	-0.6732193	0.03317755	-0.2581268	(-0.6, 0.0, 0.1)	0.7217572	0.7200988	0.7217572	-0.005679947	-1.702099	0.04582074	-2.770307	0.04582074	-2.770307	-1.702099	0	0.02	0	0	-2.770307	0
venus	(-0.68092750, 0.03386506, -0.23721670)	-0.6809275	0.03386506	-0.2372167	(-0.6, 0.0, 0.1)	0.7218445	0.7200988	0.7218445	-0.005679947	-1.702099	0.04677602	-2.801217	0.04677602	-2.801217	-1.702099	0	0.02	0	0	-2.801217	0
venus	(-0.68685600, 0.03441339, -0.21961820)	-0.686856	0.03441339	-0.2196182	(-0.6, 0.0, 0.1)	0.7219185	0.7200988	0.7219185	-0.005679947	-1.702099	0.04753786	-2.826971	0.04753786	-2.826971	-1.702099	0	0.02	0	0	-2.826971	0
venus	(-0.69337090, 0.03504132, -0.19830950)	-0.6933709	0.03504132	-0.1983095	(-0.6, 0.0, 0.1)	0.7220082	0.7200988	0.7220082	-0.005679947	-1.702099	0.04841027	-2.857872	0.04841027	-2.857872	-1.702099	0	0.02	0	0	-2.857872	0
venus	(-0.69829620, 0.03553917, -0.18040730)	-0.6982962	0.03553917	-0.1804073	(-0.6, 0.0, 0.1)	0.7220841	0.7200988	0.7220841	-0.005679947	-1.702099	0.04910192	-2.883619	0.04910192	-2.883619	-1.702099	0	0.02	0	0	-2.883619	0
venus	(-0.70359760, 0.03610557, -0.15876830)	-0.7035976	0.03610557	-0.1587683	(-0.6, 0.0, 0.1)	0.7221761	0.7200988	0.7221761	-0.005679947	-1.702099	0.04988877	-2.91451	0.04988877	-2.91451	-1.702099	0	0.02	0	0	-2.91451	0
venus	(-0.70750460, 0.03655136, -0.14061970)	-0.7075046	0.03655136	-0.1406197	(-0.6, 0.0, 0.1)	0.7222535	0.7200988	0.7222535	-0.005679947	-1.702099	0.05050807	-2.940248	0.05050807	-2.940248	-1.702099	0	0.02	0	0	-2.940248	0
venus	(-0.71157650, 0.03705445, -0.11871990)	-0.7115765	0.03705445	-0.1187199	(-0.6, 0.0, 0.1)	0.7223474	0.7200988	0.7223474	-0.005679947	-1.702099	0.05120694	-2.971128	0.05120694	-2.971128	-1.702099	0	0.02	0	0	-2.971128	0
venus	(-0.71445340, 0.03744682, -0.10038300)	-0.7144534	0.03744682	-0.100383	(-0.6, 0.0, 0.1)	0.7224263	0.7200988	0.7224263	-0.005679947	-1.702099	0.051752	-2.996858	0.051752	-2.996858	-1.702099	0	0.02	0	0	-2.996858	0
venus	(-0.71685920, 0.03781449, -0.08197993)	-0.7168592	0.03781449	-0.08197993	(-0.6, 0.0, 0.1)	0.7225058	0.7200988	0.7225058	-0.005679947	-1.702099	0.05226274	-3.022583	0.05226274	-3.022583	-1.702099	0	0.02	0	0	-3.022583	0
venus	(-0.71912210, 0.03822277, -0.05982594)	-0.7191221	0.03822277	-0.05982594	(-0.6, 0.0, 0.1)	0.7226018	0.7200988	0.7226018	-0.005679947	-1.702099	0.05282991	-3.053447	0.05282991	-3.053447	-1.702099	0	0.02	0	0	-3.053447	0
venus	(-0.72048660, 0.03853531, -0.04132002)	-0.7204866	0.03853531	-0.04132002	(-0.6, 0.0, 0.1)	0.7226825	0.7200988	0.7226825	-0.005679947	-1.702099	0.05326409	-3.079163	0.05326409	-3.079163	-1.702099	0	0.02	0	0	-3.079163	0
venus	(-0.72149750, 0.03887683, -0.01907806)	-0.7214975	0.03887683	-0.01907806	(-0.6, 0.0, 0.1)	0.7227797	0.7200988	0.7227797	-0.005679947	-1.702099	0.05373857	-3.110015	0.05373857	-3.110015	-1.702099	0	0.02	0	0	-3.110015	0
venus	(-0.72181710, 0.03913327, -0.00052837)	-0.7218171	0.03913327	-0.0005283739	(-0.6, 0.0, 0.1)	0.722861	0.7200988	0.722861	-0.005679947	-1.702099	0.05409492	-3.13572	0.05409492	-3.13572	-1.702099	0	0.02	0	0	-3.13572	0
venus	(-0.72157350, 0.03940699, 0.02173064)	-0.7215735	0.03940699	0.02173064	(-0.6, 0.0, 0.1)	0.722959	0.7200988	0.722959	-0.005679947	-1.702099	0.05447533	3.116625	0.05447533	3.116625	-1.702099	0	0.02	0	0	3.116625	0
venus	(-0.72084820, 0.03960657, 0.04026498)	-0.7208482	0.03960657	0.04026498	(-0.6, 0.0, 0.1)	0.7230409	0.7200988	0.7230409	-0.005679947	-1.702099	0.0547528	3.090931	0.0547528	3.090931	-1.702099	0	0.02	0	0	3.090931	0
venus	(-0.71935190, 0.03981167, 0.06247017)	-0.7193519	0.03981167	0.06247017	(-0.6, 0.0, 0.1)	0.7231395	0.7200988	0.7231395	-0.005679947	-1.702099	0.05503805	3.060105	0.05503805	3.060105	-1.702099	0	0.02	0	0	3.060105	0
venus	(-0.71758460, 0.03995379, 0.08093019)	-0.7175846	0.03995379	0.08093019	(-0.6, 0.0, 0.1)	0.7232218	0.7200988	0.7232218	-0.005679947	-1.702099	0.05523585	3.034422	0.05523585	3.034422	-1.702099	0	0.02	0	0	3.034422	0
venus	(-0.71484120, 0.04008966, 0.10301090)	-0.7148412	0.04008966	0.1030109	(-0.6, 0.0, 0.1)	0.7233205	0.7200988	0.7233205	-0.005679947	-1.702099	0.05542517	3.003609	0.05542517	3.003609	-1.702099	0	0.02	0	0	3.003609	0
venus	(-0.71203830, 0.04017392, 0.12133800)	-0.7120383	0.04017392	0.121338	(-0.6, 0.0, 0.1)	0.7234029	0.7200988	0.7234029	-0.005679947	-1.702099	0.05554281	2.977938	0.05554281	2.977938	-1.702099	0	0.02	0	0	2.977938	0
venus	(-0.70876770, 0.04023178, 0.13958530)	-0.7087677	0.04023178	0.1395853	(-0.6, 0.0, 0.1)	0.723485	0.7200988	0.723485	-0.005679947	-1.702099	0.05562392	2.952273	0.05562392	2.952273	-1.702099	0	0.02	0	0	2.952273	0
venus	(-0.70422890, 0.04026635, 0.16136010)	-0.7042289	0.04026635	0.1613601	(-0.6, 0.0, 0.1)	0.7235835	0.7200988	0.7235835	-0.005679947	-1.702099	0.05567296	2.921482	0.05567296	2.921482	-1.702099	0	0.02	0	0	2.921482	0
venus	(-0.69993790, 0.04026608, 0.17939020)	-0.6999379	0.04026608	0.1793902	(-0.6, 0.0, 0.1)	0.7236653	0.7200988	0.7236653	-0.005679947	-1.702099	0.0556736	2.895828	0.0556736	2.895828	-1.702099	0	0.02	0	0	2.895828	0
venus	(-0.69418270, 0.04023089, 0.20086980)	-0.6941827	0.04023089	0.2008698	(-0.6, 0.0, 0.1)	0.7237632	0.7200988	0.7237632	-0.005679947	-1.702099	0.05562614	2.865053	0.05562614	2.865053	-1.702099	0	0.02	0	0	2.865053	0
venus	(-0.68888560, 0.04017253, 0.21862550)	-0.6888856	0.04017253	0.2186255	(-0.6, 0.0, 0.1)	0.7238445	0.7200988	0.7238445	-0.005679947	-1.702099	0.05554644	2.839413	0.05554644	2.839413	-1.702099	0	0.02	0	0	2.839413	0
venus	(-0.68193330, 0.04006774, 0.23974200)	-0.6819333	0.04006774	0.239742	(-0.6, 0.0, 0.1)	0.7239416	0.7200988	0.7239416	-0.005679947	-1.702099	0.05540275	2.808653	0.05540275	2.808653	-1.702099	0	0.02	0	0	2.808653	0
venus	(-0.67564780, 0.03995153, 0.25716710)	-0.6756478	0.03995153	0.2571671	(-0.6, 0.0, 0.1)	0.724022	0.7200988	0.724022	-0.005679947	-1.702099	0.05524308	2.783026	0.05524308	2.783026	-1.702099	0	0.02	0	0	2.783026	0
venus	(-0.66752120, 0.03977752, 0.27785380)	-0.6675212	0.03977752	0.2778538	(-0.6, 0.0, 0.1)	0.7241178	0.7200988	0.7241178	-0.005679947	-1.702099	0.05500378	2.752282	0.05500378	2.752282	-1.702099	0	0.02	0	0	2.752282	0
venus	(-0.66026780, 0.03960386, 0.29489350)	-0.6602678	0.03960386	0.2948935	(-0.6, 0.0, 0.1)	0.7241971	0.7200988	0.7241971	-0.005679947	-1.702099	0.05476478	2.726669	0.05476478	2.726669	-1.702099	0	0.02	0	0	2.726669	0
venus	(-0.65099370, 0.03936125, 0.31508520)	-0.6509937	0.03936125	0.3150852	(-0.6, 0.0, 0.1)	0.7242914	0.7200988	0.7242914	-0.005679947	-1.702099	0.05443076	2.695942	0.05443076	2.695942	-1.702099	0	0.02	0	0	2.695942	0
venus	(-0.64279620, 0.03913072, 0.33168560)	-0.6427962	0.03913072	0.3316856	(-0.6, 0.0, 0.1)	0.7243694	0.7200988	0.7243694	-0.005679947	-1.702099	0.05411329	2.670343	0.05411329	2.670343	-1.702099	0	0.02	0	0	2.670343	0
venus	(-0.63417810, 0.03887460, 0.34806910)	-0.6341781	0.0388746	0.3480691	(-0.6, 0.0, 0.1)	0.7244466	0.7200988	0.7244466	-0.005679947	-1.702099	0.05376052	2.64475	0.05376052	2.64475	-1.702099	0	0.02	0	0	2.64475	0
venus	(-0.62328950, 0.03853371, 0.36742770)	-0.6232895	0.03853371	0.3674277	(-0.6, 0.0, 0.1)	0.7245383	0.7200988	0.7245383	-0.005679947	-1.702099	0.05329093	2.614048	0.05329093	2.614048	-1.702099	0	0.02	0	0	2.614048	0
venus	(-0.61376680, 0.03822190, 0.38329650)	-0.6137668	0.0382219	0.3832965	(-0.6, 0.0, 0.1)	0.7246138	0.7200988	0.7246138	-0.005679947	-1.702099	0.0528614	2.588469	0.0528614	2.588469	-1.702099	0	0.02	0	0	2.588469	0
venus	(-0.60181090, 0.03781478, 0.40200750)	-0.6018109	0.03781478	0.4020075	(-0.6, 0.0, 0.1)	0.7247033	0.7200988	0.7247033	-0.005679947	-1.702099	0.05230056	2.557783	0.05230056	2.557783	-1.702099	0	0.02	0	0	2.557783	0
venus	(-0.59141460, 0.03744832, 0.41731180)	-0.5914146	0.03744832	0.4173118	(-0.6, 0.0, 0.1)	0.7247769	0.7200988	0.7247769	-0.005679947	-1.702099	0.05179575	2.532219	0.05179575	2.532219	-1.702099	0	0.02	0	0	2.532219	0
venus	(-0.57842960, 0.03697630, 0.43531630)	-0.5784296	0.0369763	0.4353163	(-0.6, 0.0, 0.1)	0.7248639	0.7200988	0.7248639	-0.005679947	-1.702099	0.05114555	2.501551	0.05114555	2.501551	-1.702099	0	0.02	0	0	2.501551	0
venus	(-0.56719300, 0.03655638, 0.45000820)	-0.567193	0.03655638	0.4500082	(-0.6, 0.0, 0.1)	0.7249352	0.7200988	0.7249352	-0.005679947	-1.702099	0.05056715	2.476001	0.05056715	2.476001	-1.702099	0	0.02	0	0	2.476001	0
venus	(-0.55322100, 0.03602101, 0.46724980)	-0.553221	0.03602101	0.4672498	(-0.6, 0.0, 0.1)	0.7250195	0.7200988	0.7250195	-0.005679947	-1.702099	0.04982977	2.44535	0.04982977	2.44535	-1.702099	0	0.02	0	0	2.44535	0
venus	(-0.54118010, 0.03554898, 0.48128320)	-0.5411801	0.03554898	0.4812832	(-0.6, 0.0, 0.1)	0.7250885	0.7200988	0.7250885	-0.005679947	-1.702099	0.04917968	2.419815	0.04917968	2.419815	-1.702099	0	0.02	0	0	2.419815	0
venus	(-0.52626560, 0.03495197, 0.49770810)	-0.5262656	0.03495197	0.4977081	(-0.6, 0.0, 0.1)	0.7251697	0.7200988	0.7251697	-0.005679947	-1.702099	0.04835756	2.389181	0.04835756	2.389181	-1.702099	0	0.02	0	0	2.389181	0
venus	(-0.51345890, 0.03442937, 0.51103910)	-0.5134589	0.03442937	0.5110391	(-0.6, 0.0, 0.1)	0.7252361	0.7200988	0.7252361	-0.005679947	-1.702099	0.04763795	2.36366	0.04763795	2.36366	-1.702099	0	0.02	0	0	2.36366	0
venus	(-0.49764970, 0.03377265, 0.52659580)	-0.4976497	0.03377265	0.5265958	(-0.6, 0.0, 0.1)	0.725314	0.7200988	0.725314	-0.005679947	-1.702099	0.04673378	2.333043	0.04673378	2.333043	-1.702099	0	0.02	0	0	2.333043	0
venus	(-0.48411800, 0.03320115, 0.53918300)	-0.484118	0.03320115	0.539183	(-0.6, 0.0, 0.1)	0.7253776	0.7200988	0.7253776	-0.005679947	-1.702099	0.045947	2.307536	0.045947	2.307536	-1.702099	0	0.02	0	0	2.307536	0
venus	(-0.47027090, 0.03260802, 0.55141880)	-0.4702709	0.03260802	0.5514188	(-0.6, 0.0, 0.1)	0.7254398	0.7200988	0.7254398	-0.005679947	-1.702099	0.04513051	2.282035	0.04513051	2.282035	-1.702099	0	0.02	0	0	2.282035	0
venus	(-0.45325080, 0.03186826, 0.56562700)	-0.4532508	0.03186826	0.565627	(-0.6, 0.0, 0.1)	0.7255126	0.7200988	0.7255126	-0.005679947	-1.702099	0.04411229	2.251442	0.04411229	2.251442	-1.702099	0	0.02	0	0	2.251442	0
venus	(-0.43874210, 0.03122893, 0.57706250)	-0.4387421	0.03122893	0.5770625	(-0.6, 0.0, 0.1)	0.7255716	0.7200988	0.7255716	-0.005679947	-1.702099	0.0432324	2.225955	0.0432324	2.225955	-1.702099	0	0.02	0	0	2.225955	0
venus	(-0.42095540, 0.03043495, 0.59028880)	-0.4209554	0.03043495	0.5902888	(-0.6, 0.0, 0.1)	0.7256405	0.7200988	0.7256405	-0.005679947	-1.702099	0.04213977	2.195379	0.04213977	2.195379	-1.702099	0	0.02	0	0	2.195379	0
venus	(-0.40583120, 0.02975147, 0.60088860)	-0.4058312	0.02975147	0.6008886	(-0.6, 0.0, 0.1)	0.7256963	0.7200988	0.7256963	-0.005679947	-1.702099	0.04119931	2.169905	0.04119931	2.169905	-1.702099	0	0.02	0	0	2.169905	0
venus	(-0.38733430, 0.02890579, 0.61309160)	-0.3873343	0.02890579	0.6130916	(-0.6, 0.0, 0.1)	0.7257612	0.7200988	0.7257612	-0.005679947	-1.702099	0.04003575	2.139344	0.04003575	2.139344	-1.702099	0	0.02	0	0	2.139344	0
venus	(-0.37164250, 0.02818033, 0.62282250)	-0.3716425	0.02818033	0.6228225	(-0.6, 0.0, 0.1)	0.7258135	0.7200988	0.7258135	-0.005679947	-1.702099	0.03903772	2.113883	0.03903772	2.113883	-1.702099	0	0.02	0	0	2.113883	0
venus	(-0.35249410, 0.02728564, 0.63396440)	-0.3524941	0.02728564	0.6339644	(-0.6, 0.0, 0.1)	0.7258741	0.7200988	0.7258741	-0.005679947	-1.702099	0.03780695	2.083336	0.03780695	2.083336	-1.702099	0	0.02	0	0	2.083336	0
venus	(-0.33628420, 0.02652051, 0.64279650)	-0.3362842	0.02652051	0.6427965	(-0.6, 0.0, 0.1)	0.7259228	0.7200988	0.7259228	-0.005679947	-1.702099	0.03675451	2.057888	0.03675451	2.057888	-1.702099	0	0.02	0	0	2.057888	0
venus	(-0.31654470, 0.02557964, 0.65284280)	-0.3165447	0.02557964	0.6528428	(-0.6, 0.0, 0.1)	0.7259789	0.7200988	0.7259789	-0.005679947	-1.702099	0.03546044	2.027356	0.03546044	2.027356	-1.702099	0	0.02	0	0	2.027356	0
venus	(-0.29986800, 0.02477726, 0.66074840)	-0.299868	0.02477726	0.6607484	(-0.6, 0.0, 0.1)	0.7260237	0.7200988	0.7260237	-0.005679947	-1.702099	0.03435693	2.001918	0.03435693	2.001918	-1.702099	0	0.02	0	0	2.001918	0
venus	(-0.28299660, 0.02395878, 0.66822470)	-0.2829966	0.02395878	0.6682247	(-0.6, 0.0, 0.1)	0.7260669	0.7200988	0.7260669	-0.005679947	-1.702099	0.03323134	1.976486	0.03323134	1.976486	-1.702099	0	0.02	0	0	1.976486	0
venus	(-0.26250910, 0.02295610, 0.67662280)	-0.2625091	0.0229561	0.6766228	(-0.6, 0.0, 0.1)	0.7261162	0.7200988	0.7261162	-0.005679947	-1.702099	0.03185254	1.945974	0.03185254	1.945974	-1.702099	0	0.02	0	0	1.945974	0
venus	(-0.24524780, 0.02210410, 0.68313810)	-0.2452478	0.0221041	0.6831381	(-0.6, 0.0, 0.1)	0.7261554	0.7200988	0.7261554	-0.005679947	-1.702099	0.03068098	1.920552	0.03068098	1.920552	-1.702099	0	0.02	0	0	1.920552	0
venus	(-0.22432500, 0.02106279, 0.69037040)	-0.224325	0.02106279	0.6903704	(-0.6, 0.0, 0.1)	0.7261999	0.7200988	0.7261999	-0.005679947	-1.702099	0.0292492	1.890051	0.0292492	1.890051	-1.702099	0	0.02	0	0	1.890051	0
venus	(-0.20672820, 0.02017995, 0.69590460)	-0.2067282	0.02017995	0.6959046	(-0.6, 0.0, 0.1)	0.7262349	0.7200988	0.7262349	-0.005679947	-1.702099	0.02803536	1.864639	0.02803536	1.864639	-1.702099	0	0.02	0	0	1.864639	0
